time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
40,0.0,0.0264543845714285,0.0007390956190476,0.0,0.0,0,0,0.0007152889523809,0.025,0.0,2.254131305714286,0,1,1,1
30,0.0,0.0361432,6.71111111111e-05,0.0013378666666666,0.0,0,0,0.0347377777777777,4.444444444444445e-07,0.0,4.490438933333333,0,1,0,1
40,0.0,0.0257402518095238,0.0,0.0007152889523809,1.5301587301587304e-07,0,0,0.0250238571428571,9.526984126984128e-07,1.7642539682e-06,2.943142973015873,0,1,0,1
60,0.0,0.0172789260222611,0.0,0.0003090942762229,0.0,0,0,0.0003031650793715,0.0166666666666666,0.0,1.4062957282447923,0,1,1,1
30,0.0,0.0014049777777777,0.0,0.0013378666666666,0.0,0,0,6.71111111111e-05,0.0,0.0,0.10462,0,1,1,1
10,0.0,0.1399999999999999,0.12,0.0,0.0,0,0,0.02,0.0,0.0,12.3,0,1,1,1
25,0.0,0.084296,0.0020133333333333,0.040136,0.0,0,0,0.0421333333333333,1.33333333333e-05,0.0,7.713168,0,1,0,1
35,0.0,0.0876990755555555,0.0009923961904761,0.0285714285714285,0.0285714285714285,0,0,0.0295638222222222,0.0,0.0,5.959374300952381,0,1,0,1
15,0.0,0.0146666666666666,0.008,0.0,0.0,0,0,0.0066666666666666,0.0,0.0,3.5080000000000005,0,1,0,1
35,0.0,0.0581753803174603,0.0,0.028611558095238,0.0,0,0,0.0295257269841269,3.80952380952e-05,0.0,3.542433142857143,0,1,0,1
45,0.0,0.0006042772641975,5.51331216931217e-07,1.5873015873e-05,1.5873015873e-05,0,0,1.6424345679e-05,0.0005555555555555,0.0,1.1927552079449737,0,1,0,1
45,0.0,0.0227936730948853,0.0,0.0005555767915343,0.0,0,0,0.0222380963033509,0.0,0.0,5.795160390793651,0,1,1,1
40,0.0,0.0257152892698412,0.0,0.0250009556190476,0.0,0,0,0.0007143336507936,0.0,0.0,3.782217585714286,0,1,1,1
10,0.0,0.12,0.0,0.02,0.0,0,0,0.1,0.0,0.0,18.0,0,1,0,1
25,0.0,0.0840293333333333,0.042016,0.0,0.0,0,0,0.0420133333333333,0.0,0.0,5.343016,0,1,0,1
30,0.0,0.0361384,0.0347338666666666,0.0,0.0,0,0,0.0014045333333333,0.0,0.0,3.783828,0,1,1,1
40,0.0,0.0271924768888888,2.48099047619e-05,0.0007142857142857,0.0007142857142857,0,0,0.0007390955555555,0.025,0.0,4.67398435752381,0,1,0,1
15,0.0,0.0746666666666666,0.0,0.068,0.0,0,0,0.0066666666666666,0.0,0.0,5.3,0,1,1,1
50,1.221869488536155e-11,0.0204670053347442,0.0,0.000455566160141,0.0,0,0,0.0200114285925925,1.0582010582010582e-08,0.0,1.8597446576564372,0,1,0,1
