time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
30,2.0,0.2666666666666666,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.7,37.03333333333333,0.0,1,1,0
20,3.95,0.3,0.5,0.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.0,23.4,0.0,0,0,0
25,0.16,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,39.2,0.0,1,1,0
45,2.2666666666666666,0.3777777777777777,0.2941176470588235,0.0,0.2941176470588235,0.0,0.4117647058823529,0.0,0.0,8.666666666666666,27.666666666666668,0.0,0,0,0
10,0.0,0.7,0.0,0.5714285714285714,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,79.9,0.0,0,0,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,0
30,2.6333333333333333,0.6,0.2222222222222222,0.0555555555555555,0.4444444444444444,0.0,0.1666666666666666,0.0,0.1111111111111111,0.0,40.4,0.3,0,0,0
29,1.6896551724137931,0.8620689655172413,0.12,0.04,0.64,0.04,0.0,0.0,0.16,5.862068965517241,57.689655172413794,0.3448275862068966,0,0,0
10,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,35.2,0.0,0,0,0
15,5.266666666666667,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,16.4,0.0,0,0,0
24,2.0416666666666665,1.0416666666666667,0.12,0.04,0.64,0.04,0.0,0.0,0.16,0.0,67.75,0.0416666666666666,0,0,0
50,1.58,0.36,0.2222222222222222,0.0555555555555555,0.4444444444444444,0.0,0.1666666666666666,0.0,0.1111111111111111,7.46,25.46,0.58,0,0,0
55,0.7818181818181819,0.4,0.1363636363636363,0.1363636363636363,0.3181818181818182,0.0454545454545454,0.0,0.3636363636363636,0.0,11.963636363636365,22.8,1.6545454545454543,1,1,0
39,1.5897435897435896,0.7692307692307693,0.1333333333333333,0.0333333333333333,0.5333333333333333,0.0666666666666666,0.0,0.0,0.2333333333333333,4.512820512820513,48.17948717948718,0.2564102564102564,0,0,0
30,1.4333333333333331,0.6666666666666666,0.15,0.15,0.25,0.05,0.0,0.4,0.0,1.7333333333333334,35.53333333333333,1.0333333333333334,1,1,0
15,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,27.0,0.0,1,1,0
10,4.4,0.5,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,57.2,0.0,1,0,0
20,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,18.55,0.1,0,0,0
15,0.0,0.5333333333333333,0.375,0.125,0.0,0.0,0.0,0.5,0.0,0.0,45.06666666666667,0.0,0,0,0
5,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,34.4,0.0,1,1,0
25,0.0,0.32,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,37.32,0.0,1,1,0
